RegexName,TestCase,TCLength,RegexType,ExpectedValue,Library,Result,Time
onlyLettersLite,1,4,Alfabetic,true,JUtil,true,178
onlyLettersLite,1,4,Alfabetic,true,Brics,true,131
onlyLettersLite,1,4,Alfabetic,true,BricsOptimized,true,34
onlyLettersLite,1,4,Alfabetic,true,JRegex,true,197
onlyLettersLite,2,8,Alfabetic,true,JUtil,true,163
onlyLettersLite,2,8,Alfabetic,true,Brics,true,251
onlyLettersLite,2,8,Alfabetic,true,BricsOptimized,true,43
onlyLettersLite,2,8,Alfabetic,true,JRegex,true,186
onlyLettersLite,3,12,Alfabetic,true,JUtil,true,172
onlyLettersLite,3,12,Alfabetic,true,Brics,true,376
onlyLettersLite,3,12,Alfabetic,true,BricsOptimized,true,56
onlyLettersLite,3,12,Alfabetic,true,JRegex,true,193
onlyLettersLite,4,16,Alfabetic,true,JUtil,true,183
onlyLettersLite,4,16,Alfabetic,true,Brics,true,489
onlyLettersLite,4,16,Alfabetic,true,BricsOptimized,true,69
onlyLettersLite,4,16,Alfabetic,true,JRegex,true,200
onlyLettersLite,5,20,Alfabetic,true,JUtil,true,194
onlyLettersLite,5,20,Alfabetic,true,Brics,true,642
onlyLettersLite,5,20,Alfabetic,true,BricsOptimized,true,83
onlyLettersLite,5,20,Alfabetic,true,JRegex,true,203
onlyLettersLite,6,24,Alfabetic,true,JUtil,true,204
onlyLettersLite,6,24,Alfabetic,true,Brics,true,746
onlyLettersLite,6,24,Alfabetic,true,BricsOptimized,true,102
onlyLettersLite,6,24,Alfabetic,true,JRegex,true,208
onlyLettersLite,7,28,Alfabetic,true,JUtil,true,214
onlyLettersLite,7,28,Alfabetic,true,Brics,true,869
onlyLettersLite,7,28,Alfabetic,true,BricsOptimized,true,124
onlyLettersLite,7,28,Alfabetic,true,JRegex,true,214
onlyLettersLite,8,32,Alfabetic,true,JUtil,true,221
onlyLettersLite,8,32,Alfabetic,true,Brics,true,1015
onlyLettersLite,8,32,Alfabetic,true,BricsOptimized,true,144
onlyLettersLite,8,32,Alfabetic,true,JRegex,true,217
onlyLettersLite,9,36,Alfabetic,true,JUtil,true,231
onlyLettersLite,9,36,Alfabetic,true,Brics,true,1129
onlyLettersLite,9,36,Alfabetic,true,BricsOptimized,true,164
onlyLettersLite,9,36,Alfabetic,true,JRegex,true,222
onlyLettersLite,10,40,Alfabetic,true,JUtil,true,250
onlyLettersLite,10,40,Alfabetic,true,Brics,true,1181
onlyLettersLite,10,40,Alfabetic,true,BricsOptimized,true,185
onlyLettersLite,10,40,Alfabetic,true,JRegex,true,228
onlyLettersLite,11,44,Alfabetic,true,JUtil,true,255
onlyLettersLite,11,44,Alfabetic,true,Brics,true,1352
onlyLettersLite,11,44,Alfabetic,true,BricsOptimized,true,205
onlyLettersLite,11,44,Alfabetic,true,JRegex,true,234
onlyLettersLite,12,48,Alfabetic,true,JUtil,true,269
onlyLettersLite,12,48,Alfabetic,true,Brics,true,1459
onlyLettersLite,12,48,Alfabetic,true,BricsOptimized,true,226
onlyLettersLite,12,48,Alfabetic,true,JRegex,true,237
onlyLettersLite,13,52,Alfabetic,true,JUtil,true,285
onlyLettersLite,13,52,Alfabetic,true,Brics,true,1587
onlyLettersLite,13,52,Alfabetic,true,BricsOptimized,true,251
onlyLettersLite,13,52,Alfabetic,true,JRegex,true,242
onlyLettersLite,14,56,Alfabetic,true,JUtil,true,286
onlyLettersLite,14,56,Alfabetic,true,Brics,true,1738
onlyLettersLite,14,56,Alfabetic,true,BricsOptimized,true,267
onlyLettersLite,14,56,Alfabetic,true,JRegex,true,251
onlyLettersLite,15,60,Alfabetic,true,JUtil,true,294
onlyLettersLite,15,60,Alfabetic,true,Brics,true,1889
onlyLettersLite,15,60,Alfabetic,true,BricsOptimized,true,288
onlyLettersLite,15,60,Alfabetic,true,JRegex,true,259
onlyLettersLite,16,64,Alfabetic,true,JUtil,true,302
onlyLettersLite,16,64,Alfabetic,true,Brics,true,2015
onlyLettersLite,16,64,Alfabetic,true,BricsOptimized,true,308
onlyLettersLite,16,64,Alfabetic,true,JRegex,true,268
onlyLettersLite,17,68,Alfabetic,true,JUtil,true,319
onlyLettersLite,17,68,Alfabetic,true,Brics,true,2097
onlyLettersLite,17,68,Alfabetic,true,BricsOptimized,true,330
onlyLettersLite,17,68,Alfabetic,true,JRegex,true,267
onlyLettersLite,18,72,Alfabetic,true,JUtil,true,319
onlyLettersLite,18,72,Alfabetic,true,Brics,true,2289
onlyLettersLite,18,72,Alfabetic,true,BricsOptimized,true,350
onlyLettersLite,18,72,Alfabetic,true,JRegex,true,271
onlyLettersLite,19,76,Alfabetic,true,JUtil,true,338
onlyLettersLite,19,76,Alfabetic,true,Brics,true,2358
onlyLettersLite,19,76,Alfabetic,true,BricsOptimized,true,376
onlyLettersLite,19,76,Alfabetic,true,JRegex,true,280
onlyLettersLite,20,80,Alfabetic,true,JUtil,true,348
onlyLettersLite,20,80,Alfabetic,true,Brics,true,2496
onlyLettersLite,20,80,Alfabetic,true,BricsOptimized,true,391
onlyLettersLite,20,80,Alfabetic,true,JRegex,true,280
onlyLettersLite,21,84,Alfabetic,true,JUtil,true,362
onlyLettersLite,21,84,Alfabetic,true,Brics,true,2598
onlyLettersLite,21,84,Alfabetic,true,BricsOptimized,true,412
onlyLettersLite,21,84,Alfabetic,true,JRegex,true,286
onlyLettersLite,22,88,Alfabetic,true,JUtil,true,375
onlyLettersLite,22,88,Alfabetic,true,Brics,true,2673
onlyLettersLite,22,88,Alfabetic,true,BricsOptimized,true,432
onlyLettersLite,22,88,Alfabetic,true,JRegex,true,293
onlyLettersLite,23,92,Alfabetic,true,JUtil,true,376
onlyLettersLite,23,92,Alfabetic,true,Brics,true,2871
onlyLettersLite,23,92,Alfabetic,true,BricsOptimized,true,453
onlyLettersLite,23,92,Alfabetic,true,JRegex,true,297
onlyLettersLite,24,96,Alfabetic,true,JUtil,true,386
onlyLettersLite,24,96,Alfabetic,true,Brics,true,2997
onlyLettersLite,24,96,Alfabetic,true,BricsOptimized,true,474
onlyLettersLite,24,96,Alfabetic,true,JRegex,true,305
onlyLettersLite,25,100,Alfabetic,true,JUtil,true,398
onlyLettersLite,25,100,Alfabetic,true,Brics,true,3115
onlyLettersLite,25,100,Alfabetic,true,BricsOptimized,true,495
onlyLettersLite,25,100,Alfabetic,true,JRegex,true,311
onlyLettersLite,26,104,Alfabetic,true,JUtil,true,414
onlyLettersLite,26,104,Alfabetic,true,Brics,true,3229
onlyLettersLite,26,104,Alfabetic,true,BricsOptimized,true,515
onlyLettersLite,26,104,Alfabetic,true,JRegex,true,321
onlyLettersLite,27,108,Alfabetic,true,JUtil,true,422
onlyLettersLite,27,108,Alfabetic,true,Brics,true,3426
onlyLettersLite,27,108,Alfabetic,true,BricsOptimized,true,536
onlyLettersLite,27,108,Alfabetic,true,JRegex,true,324
onlyLettersLite,28,112,Alfabetic,true,JUtil,true,431
onlyLettersLite,28,112,Alfabetic,true,Brics,true,3456
onlyLettersLite,28,112,Alfabetic,true,BricsOptimized,true,558
onlyLettersLite,28,112,Alfabetic,true,JRegex,true,332
onlyLettersLite,29,116,Alfabetic,true,JUtil,true,444
onlyLettersLite,29,116,Alfabetic,true,Brics,true,3560
onlyLettersLite,29,116,Alfabetic,true,BricsOptimized,true,577
onlyLettersLite,29,116,Alfabetic,true,JRegex,true,336
onlyLettersLite,30,120,Alfabetic,true,JUtil,true,456
onlyLettersLite,30,120,Alfabetic,true,Brics,true,3704
onlyLettersLite,30,120,Alfabetic,true,BricsOptimized,true,598
onlyLettersLite,30,120,Alfabetic,true,JRegex,true,344
onlyLettersLite,31,124,Alfabetic,true,JUtil,true,468
onlyLettersLite,31,124,Alfabetic,true,Brics,true,3860
onlyLettersLite,31,124,Alfabetic,true,BricsOptimized,true,621
onlyLettersLite,31,124,Alfabetic,true,JRegex,true,350
onlyLettersLite,32,128,Alfabetic,true,JUtil,true,472
onlyLettersLite,32,128,Alfabetic,true,Brics,true,4116
onlyLettersLite,32,128,Alfabetic,true,BricsOptimized,true,696
onlyLettersLite,32,128,Alfabetic,true,JRegex,true,461
onlyLettersLite,33,132,Alfabetic,true,JUtil,true,480
onlyLettersLite,33,132,Alfabetic,true,Brics,true,4136
onlyLettersLite,33,132,Alfabetic,true,BricsOptimized,true,663
onlyLettersLite,33,132,Alfabetic,true,JRegex,true,362
onlyLettersLite,34,136,Alfabetic,true,JUtil,true,500
onlyLettersLite,34,136,Alfabetic,true,Brics,true,4182
onlyLettersLite,34,136,Alfabetic,true,BricsOptimized,true,679
onlyLettersLite,34,136,Alfabetic,true,JRegex,true,371
onlyLettersLite,35,140,Alfabetic,true,JUtil,true,513
onlyLettersLite,35,140,Alfabetic,true,Brics,true,4343
onlyLettersLite,35,140,Alfabetic,true,BricsOptimized,true,736
onlyLettersLite,35,140,Alfabetic,true,JRegex,true,400
onlyLettersLite,36,144,Alfabetic,true,JUtil,true,511
onlyLettersLite,36,144,Alfabetic,true,Brics,true,4741
onlyLettersLite,36,144,Alfabetic,true,BricsOptimized,true,751
onlyLettersLite,36,144,Alfabetic,true,JRegex,true,416
onlyLettersLite,37,148,Alfabetic,true,JUtil,true,626
onlyLettersLite,37,148,Alfabetic,true,Brics,true,4709
onlyLettersLite,37,148,Alfabetic,true,BricsOptimized,true,744
onlyLettersLite,37,148,Alfabetic,true,JRegex,true,392
onlyLettersLite,38,152,Alfabetic,true,JUtil,true,540
onlyLettersLite,38,152,Alfabetic,true,Brics,true,4702
onlyLettersLite,38,152,Alfabetic,true,BricsOptimized,true,764
onlyLettersLite,38,152,Alfabetic,true,JRegex,true,396
onlyLettersLite,39,156,Alfabetic,true,JUtil,true,534
onlyLettersLite,39,156,Alfabetic,true,Brics,true,4897
onlyLettersLite,39,156,Alfabetic,true,BricsOptimized,true,784
onlyLettersLite,39,156,Alfabetic,true,JRegex,true,402
onlyLettersLite,40,160,Alfabetic,true,JUtil,true,546
onlyLettersLite,40,160,Alfabetic,true,Brics,true,5085
onlyLettersLite,40,160,Alfabetic,true,BricsOptimized,true,845
onlyLettersLite,40,160,Alfabetic,true,JRegex,true,454
onlyLettersLite,41,164,Alfabetic,true,JUtil,true,581
onlyLettersLite,41,164,Alfabetic,true,Brics,true,5180
onlyLettersLite,41,164,Alfabetic,true,BricsOptimized,true,827
onlyLettersLite,41,164,Alfabetic,true,JRegex,true,439
onlyLettersLite,42,168,Alfabetic,true,JUtil,true,595
onlyLettersLite,42,168,Alfabetic,true,Brics,true,5193
onlyLettersLite,42,168,Alfabetic,true,BricsOptimized,true,853
onlyLettersLite,42,168,Alfabetic,true,JRegex,true,446
onlyLettersLite,43,172,Alfabetic,true,JUtil,true,581
onlyLettersLite,43,172,Alfabetic,true,Brics,true,5379
onlyLettersLite,43,172,Alfabetic,true,BricsOptimized,true,868
onlyLettersLite,43,172,Alfabetic,true,JRegex,true,431
onlyLettersLite,44,176,Alfabetic,true,JUtil,true,604
onlyLettersLite,44,176,Alfabetic,true,Brics,true,5471
onlyLettersLite,44,176,Alfabetic,true,BricsOptimized,true,888
onlyLettersLite,44,176,Alfabetic,true,JRegex,true,434
onlyLettersLite,45,180,Alfabetic,true,JUtil,true,623
onlyLettersLite,45,180,Alfabetic,true,Brics,true,5475
onlyLettersLite,45,180,Alfabetic,true,BricsOptimized,true,909
onlyLettersLite,45,180,Alfabetic,true,JRegex,true,442
onlyLettersLite,46,184,Alfabetic,true,JUtil,true,624
onlyLettersLite,46,184,Alfabetic,true,Brics,true,5721
onlyLettersLite,46,184,Alfabetic,true,BricsOptimized,true,928
onlyLettersLite,46,184,Alfabetic,true,JRegex,true,449
onlyLettersLite,47,188,Alfabetic,true,JUtil,true,607
onlyLettersLite,47,188,Alfabetic,true,Brics,true,5965
onlyLettersLite,47,188,Alfabetic,true,BricsOptimized,true,950
onlyLettersLite,47,188,Alfabetic,true,JRegex,true,460
onlyLettersLite,48,192,Alfabetic,true,JUtil,true,637
onlyLettersLite,48,192,Alfabetic,true,Brics,true,6032
onlyLettersLite,48,192,Alfabetic,true,BricsOptimized,true,1028
onlyLettersLite,48,192,Alfabetic,true,JRegex,true,610
onlyLettersLite,49,196,Alfabetic,true,JUtil,true,727
onlyLettersLite,49,196,Alfabetic,true,Brics,true,6240
onlyLettersLite,49,196,Alfabetic,true,BricsOptimized,true,997
onlyLettersLite,49,196,Alfabetic,true,JRegex,true,479
onlyLettersLite,50,200,Alfabetic,true,JUtil,true,662
onlyLettersLite,50,200,Alfabetic,true,Brics,true,6277
onlyLettersLite,50,200,Alfabetic,true,BricsOptimized,true,1016
onlyLettersLite,50,200,Alfabetic,true,JRegex,true,474
